0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,
0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,
0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,0.589049,
0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,0.785398,
0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,0.981748,
1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,1.1781,
1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,1.37445,
1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,
1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,1.76715,
